state,district,mean_update_to_enrolment_ratio,mean_update_dependency,update_to_enrolment_ratio_volatility,dependency_volatility,pct_active_months,activity_growth_slope,maturity_cluster,mean_monthly_activity
RAJASTHAN,PHALODI,20.6,0.1971642808452624,51.57130985344468,0.4156760952555444,0.2,10.703030303030303,1,20.6
RAJASTHAN,PRATAPGARH,5853.505230754432,0.8688170723089156,8287.00197686648,0.3079416930573838,0.9,-121.25454545454548,0,10863.7
RAJASTHAN,RAJSAMAND,5776.044918300884,0.8668911707478097,8056.719337195667,0.3076826681206983,0.9,16.290909090909103,0,11364.4
RAJASTHAN,SALUMBAR,15.0,0.2911707348161366,27.892651361962702,0.4689830600506987,0.3,10.490909090909092,1,21.5
RAJASTHAN,SAWAI MADHOPUR,4984.616620671403,0.8573866265772235,7994.916542601949,0.3050472433417454,0.9,275.4727272727273,0,13332.1
RAJASTHAN,SIKAR,3946.161694916913,0.8595887466042937,8269.878195675306,0.3055281333998081,0.9,-225.5757575757576,0,25135.0
RAJASTHAN,SIROHI,1996.7724683076465,0.8189148116390843,6286.33821578345,0.2911235370307253,0.9,322.4666666666667,0,12217.5
RAJASTHAN,TONK,5488.840291643403,0.8636510457922556,8932.380872484615,0.3062327060346969,0.9,-36.33939393939396,0,14246.6
RAJASTHAN,UDAIPUR,11907.172371120902,0.8591009185438867,26113.63864557273,0.3054603862195478,0.9,-622.9090909090909,3,32217.6
SIKKIM,EAST,560.2237072798378,0.8754569709742352,811.5114770634282,0.3095085369412922,0.9,1.2606060606060607,0,1176.0
SIKKIM,EAST SIKKIM,363.3381695522421,0.8668689404080412,511.76988328926666,0.3077662030872428,0.9,14.53939393939394,0,794.1
SIKKIM,MANGAN,4.0,0.3613051860420281,5.451809077932042,0.4667341209581636,0.4,2.787878787878788,1,7.0
SIKKIM,NAMCHI,4.345000000000001,0.3613114336643748,6.258525296656464,0.4670648695880113,0.4,11.460606060606064,1,31.1
SIKKIM,NORTH,15.634978354978356,0.5694347736739256,18.71911920701289,0.4905181881982278,0.6,19.454545454545453,1,79.4
SIKKIM,NORTH SIKKIM,49.92404761904762,0.8689555716884712,42.40109892782528,0.306640864056086,0.9,20.727272727272727,0,142.6
SIKKIM,SOUTH,370.8031474407945,0.87645260337641,577.9016436998086,0.3096581607606531,0.9,-34.99393939393939,0,698.6
SIKKIM,SOUTH SIKKIM,138.8670101991258,0.7984715349441809,256.3606063418625,0.3192708032759039,0.9,-20.345454545454547,0,392.1
SIKKIM,WEST,363.3321486549165,0.8680362313224276,474.80158612165445,0.3083461041603323,0.9,-46.51515151515152,0,634.5
SIKKIM,WEST SIKKIM,225.4546902366993,0.815744968615886,474.2207639519826,0.3025505033425837,0.9,-74.34545454545454,0,581.3
TAMIL NADU,ARIYALUR,6142.131365816616,0.8756195969261817,7576.838091676347,0.3094184575004381,0.9,-522.8121212121212,0,10323.6
TAMIL NADU,CHENGALPATTU,518.0157259399359,0.8472141224834819,1098.47582930067,0.3127797098991458,0.9,703.7939393939396,0,2903.4
TAMIL NADU,CHENNAI,14237.409985443242,0.8797212115236294,20947.26997755298,0.3101254806250928,0.9,2660.4303030303035,3,39144.1
TAMIL NADU,COIMBATORE,14476.614056694913,0.8767593072373666,20169.62622261224,0.3097018206762687,0.9,905.2969696969698,3,34644.6
TAMIL NADU,CUDDALORE,9745.06718704276,0.872725034465115,14382.566165149125,0.3090227910245657,0.9,1633.2242424242424,3,25833.0
TAMIL NADU,DHARMAPURI,6879.889551221192,0.8697465238368242,9333.583831916516,0.308435243387195,0.9,760.5272727272728,0,15197.7
TAMIL NADU,DINDIGUL,13517.418777890409,0.8777783182462947,15887.307500634452,0.3100015642090356,0.9,-177.1939393939394,3,24978.3
TAMIL NADU,ERODE,9958.937038508013,0.8790287706305607,12042.816346381276,0.3103307103558743,0.9,1313.8727272727274,3,22192.1
TAMIL NADU,KALLAKURICHI,480.5320875642043,0.8385340285999957,1066.278792836136,0.307035216866087,0.9,202.82424242424244,0,1667.2
TAMIL NADU,KANCHEEPURAM,15571.46350907452,0.8714877824901672,22466.793527718502,0.308490574390299,0.9,1272.909090909091,3,38826.2
TAMIL NADU,KANCHIPURAM,1.2,0.2333333333333333,2.0976176963403037,0.3784308081316978,0.6,-7.357575757575758,1,40.4
TAMIL NADU,KANNIYAKUMARI,5170.121417718055,0.8840361904476881,6672.52981527901,0.3113978869723636,0.9,413.7757575757576,0,11038.5
TAMIL NADU,KANYAKUMARI,2106.2212050124235,0.8731664437916274,2972.642111220065,0.3089658175184829,0.9,421.1939393939394,0,5244.9
TAMIL NADU,KARUR,4127.830075893648,0.8650778551744651,4782.5412548688,0.307749274173382,0.9,407.3818181818182,0,8917.0
TAMIL NADU,KRISHNAGIRI,8670.80207191206,0.8784967142125408,11368.84899485244,0.3101320005721338,0.9,913.569696969697,3,18778.7
TAMIL NADU,MADURAI,11119.777446079435,0.8734622653609373,19871.32984056137,0.3092692305350276,0.9,788.2909090909092,3,32978.8
TAMIL NADU,MAYILADUTHURAI,224.5765583610745,0.8582477026703307,437.6419959177013,0.3069046634658803,0.9,158.369696969697,0,841.3
TAMIL NADU,NAGAPATTINAM,4941.821844974257,0.875909127667182,5491.485809771851,0.3097233767440704,0.9,1291.7757575757578,0,12275.3
TAMIL NADU,NAMAKKAL,7991.979970215015,0.8765319216940608,8965.33251444181,0.3100306271793929,0.9,982.0909090909092,3,17167.9
TAMIL NADU,NAMAKKAL   *,0.0,0.0,0.0,0.0,0.1,0.0181818181818181,2,0.1
TAMIL NADU,PERAMBALUR,3722.0400835742657,0.8758118531979454,4165.646518931913,0.3096033096472597,0.9,300.42424242424244,0,7482.8
TAMIL NADU,PUDUKKOTTAI,7231.393025131138,0.8695195587054508,10221.388741075254,0.3083529670578436,0.9,1141.2727272727273,3,18940.8
TAMIL NADU,RAMANATHAPURAM,5853.984221360874,0.8759041808720218,8271.075629771594,0.3093101794346288,0.9,428.4424242424242,0,14271.5
TAMIL NADU,RANIPET,31.045367185367184,0.7627701639776534,40.414028885048864,0.4030637456109658,0.8,66.5939393939394,0,213.8
TAMIL NADU,SALEM,15220.99654801036,0.8739851031775977,22971.77363024682,0.3087626249122127,0.9,683.1757575757578,3,35726.4
TAMIL NADU,SIVAGANGA,5040.8289120140325,0.8734662164767444,7014.907070436286,0.308926084851604,0.9,913.0666666666668,0,13393.2
TAMIL NADU,TENKASI,569.233024901498,0.8645072800568719,1112.538578435204,0.3075378132470954,0.9,378.6484848484849,0,2149.1
TAMIL NADU,THANJAVUR,10447.726473976769,0.875172267150328,15742.479463506426,0.3094272292736631,0.9,716.2787878787879,3,25377.4
TAMIL NADU,THE NILGIRIS,2835.840170650298,0.8754955019846046,3271.342240132504,0.3096273574200149,0.9,419.1939393939394,0,6109.1
TAMIL NADU,THENI,6409.607559333888,0.876401648534765,7578.3144088925455,0.309754825758574,0.9,331.6181818181819,0,12897.1
TAMIL NADU,THIRUVALLUR,99.37399044721955,0.798675590529301,147.69621397330928,0.3518176477168564,0.9,109.52121212121212,0,532.5
TAMIL NADU,THIRUVARUR,4412.962203163928,0.8740457462353394,5698.432731845663,0.3093660091210732,0.9,1251.4666666666667,0,11474.4
TAMIL NADU,THOOTHUKKUDI,8913.028259315415,0.8760845072718935,11493.688739497073,0.3097097191971618,0.9,787.5818181818182,3,18987.5
TAMIL NADU,TIRUCHIRAPPALLI,13639.939698821983,0.8699496284493895,15736.731996488154,0.3088124792762429,0.9,855.8848484848485,3,27718.3
TAMIL NADU,TIRUNELVELI,13939.791499917535,0.8750419703968323,17982.066239155927,0.3094201127248961,0.9,1348.1818181818182,3,30433.8
TAMIL NADU,TIRUPATHUR,13.04,0.376852650063857,20.703579937349534,0.4880020137146895,0.4,6.0606060606060606,1,15.6
TAMIL NADU,TIRUPATTUR,826.9677760206521,0.865278482079763,1255.4952514978784,0.3078817759199842,0.9,252.1030303030303,0,2251.1
TAMIL NADU,TIRUPPUR,11686.687022049076,0.8782765646810526,13229.119855483656,0.310135866539323,0.9,896.3030303030303,3,24091.0
TAMIL NADU,TIRUVALLUR,19810.065794032937,0.8755217852086561,23722.840177966136,0.3094327791666022,0.9,992.1090909090908,3,39763.6
TAMIL NADU,TIRUVANNAMALAI,10660.948277841107,0.8715956703958738,13813.67623629002,0.3089394136295267,0.9,184.4666666666667,3,21393.9
TAMIL NADU,TIRUVARUR,0.5,0.1416666666666666,1.0801234497346437,0.2993047499344662,0.3,0.2666666666666666,1,0.6
TAMIL NADU,TUTICORIN,0.7,0.1966666666666666,1.3374935098492586,0.3244939079494348,0.3,0.4848484848484848,1,1.2
TAMIL NADU,VELLORE,10853.758784518242,0.8731261368253248,15668.818052171604,0.3085170194863442,0.9,1871.8303030303032,3,29083.6
TAMIL NADU,VILLUPURAM,7451.256855546344,0.8692189415841838,9154.29573691747,0.3086328376959353,0.9,1004.5636363636364,3,16760.1
TAMIL NADU,VILUPPURAM,4861.888848126891,0.8728910636612295,5475.317497531207,0.3091254382259311,0.9,1345.2000000000005,0,12637.6
TAMIL NADU,VIRUDHUNAGAR,8288.34385832731,0.8765424766534681,9353.480933521058,0.3099415405181659,0.9,1301.036363636364,3,18414.3
TAMILNADU,CHENNAI,0.1,0.05,0.3162277660168379,0.1581138830084189,0.1,0.0545454545454545,2,0.1
TELANGANA,ADILABAD,5641.4677240748615,0.8832935778234864,6471.5975382107135,0.3112878711141327,0.9,883.4060606060607,0,12928.0
TELANGANA,BHADRADRI KOTHAGUDEM,1490.8989798196558,0.8556143354556834,3172.42914540703,0.3063338699085162,0.9,741.5454545454546,0,5854.3
TELANGANA,HANUMAKONDA,880.6892404005599,0.8794850453780123,1372.739468397723,0.3100859504295,0.9,368.9090909090909,0,2902.2
TELANGANA,HYDERABAD,5635.117311703004,0.8524698001928879,17728.77359495049,0.3021668038802984,0.9,1993.3696969696969,3,47098.8
TELANGANA,JAGITIAL,886.8174187257655,0.8667356100716145,1273.9252296636482,0.3077863204544881,0.9,416.2242424242425,0,2863.9
TELANGANA,JANGAON,11.253982966924143,0.4683077762742383,18.01738899736176,0.4941675736997536,0.5,35.35151515151516,1,116.3
TELANGANA,JANGOAN,597.4535379071285,0.8784500692016837,908.3479319963636,0.3098725481600501,0.9,488.8545454545455,0,2520.1
TELANGANA,JAYASHANKAR BHUPALPALLY,748.6911865753033,0.875635899752891,1683.7725966637151,0.3091512099984052,0.9,164.87272727272727,0,2167.6
TELANGANA,JOGULAMBA GADWAL,2222.013880406017,0.8695441789411582,2870.16884811331,0.3084089512217099,0.9,199.78181818181815,0,4675.0
TELANGANA,K.V. RANGAREDDY,18476.707519361396,0.8713170604644528,26382.91704069676,0.3083464865985094,0.9,2705.1030303030307,3,46332.0
TELANGANA,KAMAREDDY,1371.2574657237092,0.8702801624070092,1744.5351788341136,0.3086091521332096,0.9,660.230303030303,0,4169.4
TELANGANA,KARIMNAGAR,9943.84548452439,0.8804349133995709,12036.9403797968,0.3105158056277172,0.9,1070.2242424242424,3,21967.9
TELANGANA,KHAMMAM,4485.794766442905,0.8793217884705957,5800.612639548212,0.3103572248422061,0.9,1220.5454545454545,0,11986.6
TELANGANA,KOMARAM BHEEM,1121.9124843607915,0.8833924846864425,1843.6734145851767,0.3112066756319357,0.9,554.3575757575758,0,3824.1
TELANGANA,MAHABUBABAD,1034.239538047936,0.875347066129946,1702.5438046650595,0.3093325509184542,0.9,514.1151515151515,0,3509.3
TELANGANA,MAHABUBNAGAR,14391.906644514072,0.8742817665103697,16780.881465739436,0.309335000484906,0.9,1258.3818181818183,3,30164.3
TELANGANA,MANCHERIAL,983.3568088604944,0.8846411097236588,1574.4387761283704,0.311532430234352,0.9,791.8181818181819,0,4062.6
TELANGANA,MEDAK,7288.412227121243,0.8743084943641175,8358.161097489758,0.3092240806805394,0.9,1864.2242424242424,3,18917.9
TELANGANA,MEDCHAL MALKAJGIRI,0.0,0.0,0.0,0.0,0.2,-7.878787878787879,2,70.4
TELANGANA,MEDCHAL-MALKAJGIRI,4748.636604747726,0.8721690146737258,7702.527076962644,0.3079720746982371,0.9,1045.2848484848485,0,11945.2
TELANGANA,MEDCHAL?MALKAJGIRI,120.35,0.3599162479061976,376.8943301657788,0.4134521549710807,0.5,-64.53333333333335,1,120.8
TELANGANA,MEDCHALÂMALKAJGIRI,0.1,0.05,0.3162277660168379,0.1581138830084189,0.1,0.0545454545454545,2,0.1
TELANGANA,MEDCHAL−MALKAJGIRI,5.430075184650221,0.3664851525179116,8.534944403278407,0.4736116317376603,0.4,262.4787878787879,1,682.5
TELANGANA,MULUGU,592.6821253693581,0.8677080772345149,994.2973212340404,0.3078663991789383,0.9,215.4666666666667,0,1802.2
TELANGANA,NAGARKURNOOL,1057.6404784482709,0.8773032545090196,1793.1173879387725,0.3096673539197745,0.9,393.2303030303031,0,3398.5
TELANGANA,NALGONDA,9838.896842973958,0.878340290786717,11503.721325484114,0.3101171023536422,0.9,1407.3515151515153,3,22209.1
TELANGANA,NARAYANPET,582.6632440473938,0.8717135991305813,923.164191721883,0.3083610659390075,0.9,426.7818181818182,0,2432.9
TELANGANA,NIRMAL,1082.7687246686908,0.8846977210573016,1365.287987341064,0.3115592461002781,0.9,1044.1515151515152,0,4857.1
TELANGANA,NIZAMABAD,8535.638061631013,0.8740181737158116,10136.037760869136,0.3094174368132331,0.9,1135.418181818182,3,19074.8
TELANGANA,PEDDAPALLI,436.0529667283146,0.8804739717724365,568.2610914637444,0.3103385993292277,0.9,312.5939393939394,0,1694.2
TELANGANA,RAJANNA SIRCILLA,598.2128685137375,0.8741133407873825,903.7516477211276,0.3088942471520882,0.9,290.53333333333336,0,2013.8
TELANGANA,RANGA REDDY,0.0,0.0,0.0,0.0,0.1,-1.721212121212121,2,28.4
TELANGANA,RANGAREDDY,335.66202664876647,0.8758488477722342,541.2110459943455,0.3090492361428107,0.9,66.55757575757576,0,864.8
TELANGANA,SANGAREDDY,2515.731320553906,0.8699182105098998,3387.26565632804,0.3083632336725005,0.9,604.9090909090909,0,6207.0
TELANGANA,SIDDIPET,1165.5179861400757,0.8823118222251061,1611.010317524485,0.3108420233751894,0.9,1110.6545454545455,0,5404.6
TELANGANA,SURYAPET,1977.795119606631,0.8830956194441267,2647.811298054488,0.3111424719398331,0.9,1060.5575757575757,0,6792.4
TELANGANA,VIKARABAD,2049.580749388741,0.8822036372621189,2575.646905411302,0.3107998122353793,0.9,1366.0424242424242,0,7736.5
TELANGANA,WANAPARTHY,1218.535539822806,0.8731225700049524,2325.404978854559,0.3086530703592772,0.9,353.54545454545456,0,3682.1
TELANGANA,WARANGAL,5695.334127755568,0.8822471322831037,6247.182569369162,0.3109638623562429,0.9,682.0666666666667,0,12366.3
TELANGANA,WARANGAL (URBAN),6.183333333333334,0.370946585530764,9.595668390052454,0.4791857489827539,0.4,4.648484848484849,1,13.9
TELANGANA,WARANGAL RURAL,600.1177437648664,0.8842342187077863,943.3956726406802,0.3112665881257347,0.9,471.4,0,2560.1
TELANGANA,WARANGAL URBAN,1290.8349484186224,0.8752920013145508,1780.715261570207,0.3094683127846596,0.9,29.10303030303032,0,2482.4
TELANGANA,YADADRI.,2123.6953342154693,0.8808774254928344,4066.122596385868,0.3104619880756141,0.9,311.0666666666667,0,5413.2
THE DADRA AND NAGAR HAVELI AND DAMAN AND DIU,DADRA AND NAGAR HAVELI,0.0,0.0,0.0,0.0,0.2,-7.357575757575758,2,71.6
TRIPURA,DHALAI,2536.3297970338417,0.8714815215110608,3808.4284197763504,0.308081309112829,0.9,-237.75151515151515,0,5181.3
TRIPURA,DHALAI  *,52.92083333333333,0.8697869359440876,42.518307830528784,0.307809260442701,0.9,10.490909090909092,0,107.1
TRIPURA,GOMATI,1233.9216840405604,0.8681319454365471,2222.591449479669,0.3072529825907114,0.9,-91.01818181818184,0,2514.2
TRIPURA,KHOWAI,734.7225490435491,0.8715150071052016,955.8768160852206,0.308587126307674,0.9,-39.11515151515152,0,1301.6
TRIPURA,NORTH TRIPURA,2967.5066882850133,0.8772768566681929,4510.327279222978,0.3092926036400145,0.9,-168.30909090909094,0,6391.7
TRIPURA,SEPAHIJALA,1636.6780924795337,0.8508229957110774,2611.8753113727707,0.3038911415142276,0.9,34.78787878787878,0,3667.8
TRIPURA,SOUTH TRIPURA,4846.650522740125,0.8782169167829348,7018.5822925814255,0.3099548455374643,0.9,-259.71515151515155,0,9039.3
TRIPURA,UNAKOTI,876.5069944663364,0.8608898268885898,1474.1092504512765,0.3068067806679172,0.9,-196.53939393939396,0,2001.5
TRIPURA,WEST TRIPURA,6256.246344270298,0.8810609582580275,10277.157763379835,0.3103310317126096,0.9,-510.3151515151517,0,13940.8
UTTAR PRADESH,AGRA,17.220889124306048,0.8328372630042373,18.14552686127477,0.2951300470637287,0.9,2289.6909090909094,0,44091.1
UTTAR PRADESH,ALIGARH,22.53710793330689,0.8341932119895649,32.20056883566894,0.2956931674135004,0.9,-45.660606060606106,0,41215.4
UTTAR PRADESH,ALLAHABAD,21657.28229602756,0.8774158914387963,25965.59953011941,0.3098236855581646,0.9,1387.9393939393942,3,45845.4
UTTAR PRADESH,AMBEDKAR NAGAR,5915.242361693934,0.8655523544492155,9658.582276410803,0.3069210339304571,0.9,1283.9151515151516,0,17097.8
UTTAR PRADESH,AMETHI,7744.116423840232,0.8697930239458886,10393.32426237325,0.3083753037485627,0.9,884.5454545454545,3,17674.8
UTTAR PRADESH,AMROHA,6514.371490242746,0.8606530383066655,10865.034440894373,0.304369816297598,0.9,1063.357575757576,3,19111.6
UTTAR PRADESH,AURAIYA,5732.661862242536,0.875060388139608,7882.263317216539,0.309271889225957,0.9,239.3757575757576,0,11871.3
UTTAR PRADESH,AURAIYA *,0.1,0.05,0.3162277660168379,0.1581138830084189,0.1,0.0424242424242424,2,0.1
UTTAR PRADESH,AYODHYA,744.52232294696,0.8226983991568675,1739.6865358404978,0.3050582518590506,0.9,169.35151515151517,0,2436.1
UTTAR PRADESH,AZAMGARH,8317.499756486959,0.8492891321169399,20826.83933887029,0.3017176173236299,0.9,2000.242424242424,3,35376.0
UTTAR PRADESH,BAGHPAT,2712.1133467994846,0.8509785314461407,6770.284341886393,0.3017977241191886,0.9,394.50909090909096,0,11977.6
UTTAR PRADESH,BAGHPAT *,0.3,0.1166666666666666,0.6749485577105528,0.249072353016221,0.2,0.0787878787878788,2,0.3
UTTAR PRADESH,BAGPAT,1.65,0.3038888888888889,2.6671874491473018,0.398488657149163,0.4,0.7696969696969697,1,1.9
UTTAR PRADESH,BAHRAICH,22.675430064516743,0.7699906470282709,47.3564225243359,0.2890798673866622,0.9,1950.1636363636364,0,35011.3
UTTAR PRADESH,BALLIA,10547.279748852254,0.8715343782784878,13461.07520513316,0.308460743310529,0.9,1498.1757575757576,3,24792.9
UTTAR PRADESH,BALRAMPUR,4460.573604274052,0.8353200592267305,11269.946877056904,0.2974725790520422,0.9,1381.612121212121,0,19251.2
UTTAR PRADESH,BANDA,58.61850301357215,0.8317899048571753,148.73887197118853,0.2952556674834538,0.9,769.2060606060606,0,17251.7
UTTAR PRADESH,BARA BANKI,11572.59076282404,0.8739397585432682,16942.355257242165,0.3087787925322574,0.9,875.8363636363637,3,28429.5
UTTAR PRADESH,BARABANKI,132.53579054319525,0.790757902684384,159.61725865768622,0.3586007381509324,0.9,245.83636363636364,0,1155.9
UTTAR PRADESH,BAREILLY,7413.365861115711,0.8454098152762584,23399.67324816599,0.298483743095849,0.9,1542.660606060606,3,50436.1
UTTAR PRADESH,BASTI,7240.399812596761,0.8622561818617109,11579.970838251287,0.30652557958652,0.9,1223.8060606060608,3,20413.0
UTTAR PRADESH,BHADOHI,1016.2365644881436,0.8717321876548711,2138.2628820237715,0.3087613166985371,0.9,-121.70909090909092,0,1886.6
UTTAR PRADESH,BIJNOR,18797.390464817705,0.8664265862850347,25311.405269104427,0.3070038127283056,0.9,2118.121212121212,3,46075.8
UTTAR PRADESH,BUDAUN,6929.644207280253,0.8434485222213137,21864.466365465585,0.2994952923931927,0.9,796.8727272727274,3,29718.6
UTTAR PRADESH,BULANDSHAHAR,2.6215670992834905,0.3242492095934816,5.009410517608937,0.4219810526236383,0.4,41.03030303030303,1,106.8
UTTAR PRADESH,BULANDSHAHR,3117.170953977502,0.8586899648759413,9475.60786754694,0.3041987808990225,0.9,306.06060606060606,0,37247.4
UTTAR PRADESH,CHANDAULI,4076.48702053758,0.8518530183722153,12839.73346112886,0.3006623299897482,0.9,507.24242424242425,0,19371.3
UTTAR PRADESH,CHANDAULI *,0.2,0.0666666666666666,0.6324555320336759,0.2108185106778919,0.1,0.1090909090909091,2,0.2
UTTAR PRADESH,CHITRAKOOT,5234.821690185103,0.8624777992598791,7223.322825218986,0.3069609519691973,0.9,268.369696969697,0,11267.9
UTTAR PRADESH,CHITRAKOOT *,0.1,0.05,0.3162277660168379,0.1581138830084189,0.1,0.0545454545454545,2,0.1
UTTAR PRADESH,DEORIA,7171.021604812244,0.8674224031612139,13812.34273650082,0.3064866370263454,0.9,1538.6727272727271,3,25812.1
UTTAR PRADESH,ETAH,3158.605339975922,0.833680021691768,7518.123518859989,0.3011629859799395,0.9,342.8484848484849,0,16058.4
UTTAR PRADESH,ETAWAH,4202.3329398719,0.8583191286236935,7556.196375045789,0.3039384661622713,0.9,379.9090909090909,0,14832.9
UTTAR PRADESH,FAIZABAD,7461.317275508702,0.8708909710970449,9648.323769275066,0.3085375598621153,0.9,949.8484848484848,3,17182.1
UTTAR PRADESH,FARRUKHABAD,5269.813466941921,0.8712555331266506,8018.472671464132,0.3079450459875942,0.9,1438.739393939394,0,15320.4
UTTAR PRADESH,FATEHPUR,4908.123498273122,0.8492039093868756,15465.607930919528,0.3003109520247148,0.9,726.4424242424243,3,23736.7
UTTAR PRADESH,FIROZABAD,4364.288879993267,0.8512828130485944,9541.770842904198,0.3044775770899738,0.9,1117.3333333333333,0,26526.8
UTTAR PRADESH,GAUTAM BUDDHA NAGAR,13.805035517392174,0.823410668553521,11.719250937674396,0.2924267269572465,0.9,-770.8787878787879,0,26238.7
UTTAR PRADESH,GAUTAM BUDDHA NAGAR *,0.2,0.0666666666666666,0.6324555320336759,0.2108185106778919,0.1,0.0606060606060606,2,0.2
UTTAR PRADESH,GHAZIABAD,5257.997462180093,0.8480419885529198,16550.337453118216,0.3006227985987303,0.9,-1297.0121212121212,0,45485.3
UTTAR PRADESH,GHAZIPUR,13193.82097366089,0.8703355768711356,18747.452695418546,0.3083832742252304,0.9,509.7939393939394,3,28482.0
UTTAR PRADESH,GONDA,9107.547859218816,0.8539408211156978,20300.00949380606,0.3033950526881793,0.9,616.7151515151515,3,29325.8
UTTAR PRADESH,GORAKHPUR,128.91775583219632,0.8460762911575648,359.5789089555783,0.299195621954478,0.9,1541.2000000000005,0,35699.8
UTTAR PRADESH,HAMIRPUR,4419.721066506896,0.8746787026883382,6146.876185012115,0.309132233351756,0.9,603.1272727272727,0,10059.2
UTTAR PRADESH,HAPUR,2761.934449811522,0.8385577399553835,5004.992583190147,0.3013936590534757,0.9,484.91515151515154,0,10829.9
UTTAR PRADESH,HARDOI,12307.761669824333,0.832360629577594,22655.149009564466,0.3020311242545349,0.9,966.10303030303,3,37424.1
UTTAR PRADESH,HATHRAS,5172.362699729057,0.8577669909982237,9440.346726780972,0.3034661222760594,0.9,369.4121212121213,0,14755.5
UTTAR PRADESH,JALAUN,4755.48797269559,0.8635807743207158,9058.89458384646,0.3052283837863712,0.9,494.2666666666667,0,14091.2
UTTAR PRADESH,JAUNPUR,3327.752975825924,0.8626421129280043,6987.312592519581,0.3048744962014513,0.9,2027.3696969696969,0,35467.4
UTTAR PRADESH,JHANSI,6923.070209934868,0.870768992705092,10897.167368980065,0.3081627132601707,0.9,951.5636363636364,3,19100.6
UTTAR PRADESH,JYOTIBA PHULE NAGAR,3.809831154684096,0.3517516299368091,6.135370680146706,0.4553901432716012,0.4,35.406060606060606,1,86.6
UTTAR PRADESH,JYOTIBA PHULE NAGAR *,0.1,0.05,0.3162277660168379,0.1581138830084189,0.1,0.0424242424242424,2,0.1
UTTAR PRADESH,KANNAUJ,4859.812382847267,0.8604909861220917,7710.253207851992,0.3054247725315073,0.9,819.8060606060607,0,13797.8
UTTAR PRADESH,KANPUR DEHAT,5025.226575891189,0.8521256863309941,10800.857385190397,0.3026067259561251,0.9,105.53939393939392,0,15573.2
UTTAR PRADESH,KANPUR NAGAR,37.4546742790206,0.8376692103043224,80.23750778641953,0.2961956118356458,0.9,1712.0666666666668,0,37627.1
UTTAR PRADESH,KASGANJ,4205.995047899969,0.8578265185660667,6072.482265966612,0.3065025848447837,0.9,1175.0121212121212,0,13056.7
UTTAR PRADESH,KAUSHAMBI,5604.6142135771415,0.8641344638203797,11116.09826007237,0.3057011109404746,0.9,68.32727272727273,0,18207.0
UTTAR PRADESH,KHERI,9142.058879693366,0.8337862111710989,28872.278012022514,0.2955536080801854,0.9,1420.345454545455,3,39773.9
UTTAR PRADESH,KUSHI NAGAR,0.0,0.0,0.0,0.0,0.1,-9.515151515151516,2,157.0
UTTAR PRADESH,KUSHINAGAR,14317.104439423068,0.8719707639481253,24636.189376882998,0.3081262521345857,0.9,897.1030303030301,3,32569.2
UTTAR PRADESH,KUSHINAGAR *,10.566666666666666,0.4755798027109502,12.003137449932634,0.5014110245813551,0.5,7.133333333333334,1,22.5
UTTAR PRADESH,LALITPUR,5463.606995256847,0.8683683891295553,8162.992394457217,0.3070343610806247,0.9,390.0181818181818,0,12707.5
UTTAR PRADESH,LUCKNOW,66.54717287132276,0.8467343260428946,134.49355303550934,0.3007310524046742,0.9,2402.2545454545457,0,45238.0
UTTAR PRADESH,MAHARAJGANJ,25.79440224980123,0.8152449415070422,51.00998758056637,0.2915082378384724,0.9,1019.8424242424244,0,22987.0
UTTAR PRADESH,MAHOBA,3353.22203515702,0.8738915166070631,4266.767772293262,0.3090168558209473,0.9,669.5939393939394,0,8166.3
UTTAR PRADESH,MAHOBA *,0.1,0.05,0.3162277660168379,0.1581138830084189,0.1,0.0181818181818181,2,0.1
UTTAR PRADESH,MAHRAJGANJ,2.064285714285714,0.2851785714285714,4.642118378342882,0.3807494137299249,0.4,3.4545454545454546,1,8.8
UTTAR PRADESH,MAINPURI,3843.3666064484087,0.8250664850605371,9402.51764277785,0.2947462637375614,0.9,850.4242424242424,0,15495.8
UTTAR PRADESH,MATHURA,2916.251904901472,0.8557307646108123,6015.803163939059,0.3038719164903054,0.9,537.0181818181819,0,24045.2
UTTAR PRADESH,MAU,7240.574565197654,0.8709563948718545,10721.334329565936,0.3087613308188763,0.9,1421.3818181818183,3,18314.0
UTTAR PRADESH,MEERUT,6679.834256339511,0.8350225255705798,21069.97203791276,0.2965582039872635,0.9,985.2848484848486,3,36489.8
UTTAR PRADESH,MIRZAPUR,9253.472395593551,0.87206381537121,11537.654287268428,0.3087367059703479,0.9,845.678787878788,3,20311.3
UTTAR PRADESH,MORADABAD,4710.030082104066,0.8391491587924781,14854.615121617167,0.2966479272756472,0.9,1025.2121212121212,3,34552.4
UTTAR PRADESH,MUZAFFARNAGAR,9303.951096338616,0.8659901558796645,16886.738963502914,0.3060875771380237,0.9,1003.1454545454546,3,31743.3
UTTAR PRADESH,PILIBHIT,5036.769972882402,0.8483167072040698,15875.77242658766,0.300143823836994,0.9,-765.4060606060608,0,28552.8
UTTAR PRADESH,PRATAPGARH,11115.99063042644,0.8684095805525001,15157.342756439895,0.3081108610973342,0.9,825.7454545454547,3,24699.8
UTTAR PRADESH,PRAYAGRAJ,1588.7033222961154,0.8496251762031861,3358.222473616949,0.3037710151481754,0.9,240.26060606060608,0,5211.5
UTTAR PRADESH,RAE BARELI,10864.663792204628,0.8705057797640476,15604.893485081291,0.3083397760892897,0.9,969.8666666666668,3,24672.0
