state,district,date,age_0_5,age_5_17,age_18_greater,demo_age_5_17,demo_age_17_,bio_age_5_17,bio_age_17_
HIMACHAL PRADESH,SIRMAUR,2025-03-01,,,,729.0,3559.0,2804.0,3382.0
HIMACHAL PRADESH,SOLAN,2025-03-01,,,,251.0,1577.0,1705.0,2383.0
HIMACHAL PRADESH,UNA,2025-03-01,,,,121.0,976.0,1841.0,2517.0
JAIPUR,NEAR MEERA HOSPITAL,2025-03-01,,,,,,,
JAMMU & KASHMIR,ANANTNAG,2025-03-01,,,,,,,
JAMMU & KASHMIR,BADGAM,2025-03-01,,,,,,,
JAMMU & KASHMIR,BANDIPUR,2025-03-01,,,,,,,
JAMMU & KASHMIR,BARAMULA,2025-03-01,,,,,,,
JAMMU & KASHMIR,DODA,2025-03-01,,,,,,,
JAMMU & KASHMIR,JAMMU,2025-03-01,,,,,,,
JAMMU & KASHMIR,KARGIL,2025-03-01,,,,,,,
JAMMU & KASHMIR,KATHUA,2025-03-01,,,,,,,
JAMMU & KASHMIR,KUPWARA,2025-03-01,,,,,,,
JAMMU & KASHMIR,LEH (LADAKH),2025-03-01,,,,,,,
JAMMU & KASHMIR,PULWAMA,2025-03-01,,,,,,,
JAMMU & KASHMIR,PUNCH,2025-03-01,,,,,,,
JAMMU & KASHMIR,RAJAURI,2025-03-01,,,,,,,
JAMMU & KASHMIR,SRINAGAR,2025-03-01,,,,,,,
JAMMU & KASHMIR,UDHAMPUR,2025-03-01,,,,,,,
JAMMU AND KASHMIR,?,2025-03-01,,,,,,,
JAMMU AND KASHMIR,ANANTNAG,2025-03-01,,,,1210.0,7828.0,2053.0,3228.0
JAMMU AND KASHMIR,BADGAM,2025-03-01,,,,325.0,3926.0,439.0,1593.0
JAMMU AND KASHMIR,BANDIPORE,2025-03-01,,,,369.0,2119.0,866.0,1736.0
JAMMU AND KASHMIR,BANDIPUR,2025-03-01,,,,,,,
JAMMU AND KASHMIR,BARAMULA,2025-03-01,,,,1033.0,5263.0,2703.0,5195.0
JAMMU AND KASHMIR,BUDGAM,2025-03-01,,,,1603.0,3792.0,1447.0,949.0
JAMMU AND KASHMIR,DODA,2025-03-01,,,,264.0,2181.0,1793.0,2846.0
JAMMU AND KASHMIR,GANDERBAL,2025-03-01,,,,179.0,1123.0,668.0,1163.0
JAMMU AND KASHMIR,JAMMU,2025-03-01,,,,858.0,9258.0,3883.0,7915.0
JAMMU AND KASHMIR,KARGIL,2025-03-01,,,,82.0,354.0,204.0,165.0
JAMMU AND KASHMIR,KATHUA,2025-03-01,,,,407.0,4528.0,1736.0,2985.0
JAMMU AND KASHMIR,KISHTWAR,2025-03-01,,,,,,1049.0,1570.0
JAMMU AND KASHMIR,KULGAM,2025-03-01,,,,462.0,2414.0,1420.0,2071.0
JAMMU AND KASHMIR,KUPWARA,2025-03-01,,,,1260.0,6342.0,1999.0,3376.0
JAMMU AND KASHMIR,LEH,2025-03-01,,,,72.0,294.0,203.0,152.0
JAMMU AND KASHMIR,POONCH,2025-03-01,,,,,,,
JAMMU AND KASHMIR,PULWAMA,2025-03-01,,,,559.0,3044.0,885.0,1881.0
JAMMU AND KASHMIR,PUNCH,2025-03-01,,,,767.0,5067.0,2451.0,4790.0
JAMMU AND KASHMIR,RAJOURI,2025-03-01,,,,687.0,3575.0,2947.0,5630.0
JAMMU AND KASHMIR,RAMBAN,2025-03-01,,,,397.0,1482.0,1146.0,1352.0
JAMMU AND KASHMIR,REASI,2025-03-01,,,,458.0,2926.0,1251.0,2395.0
JAMMU AND KASHMIR,SAMBA,2025-03-01,,,,107.0,948.0,529.0,825.0
JAMMU AND KASHMIR,SHOPIAN,2025-03-01,,,,,,,
JAMMU AND KASHMIR,SHUPIYAN,2025-03-01,,,,417.0,1491.0,693.0,1169.0
JAMMU AND KASHMIR,SRINAGAR,2025-03-01,,,,793.0,7017.0,1965.0,5087.0
JAMMU AND KASHMIR,UDHAMPUR,2025-03-01,,,,379.0,4584.0,3126.0,4770.0
JHARKHAND,BOKARO,2025-03-01,,,,696.0,30424.0,3629.0,8264.0
JHARKHAND,BOKARO *,2025-03-01,,,,,,,
JHARKHAND,CHATRA,2025-03-01,,,,771.0,15350.0,5091.0,7042.0
JHARKHAND,DEOGHAR,2025-03-01,,,,839.0,25753.0,5230.0,5790.0
JHARKHAND,DHANBAD,2025-03-01,,,,1576.0,51451.0,7080.0,17070.0
JHARKHAND,DUMKA,2025-03-01,,,,1035.0,23577.0,8376.0,6943.0
JHARKHAND,EAST SINGHBHUM,2025-03-01,,,,1142.0,20118.0,10278.0,11606.0
JHARKHAND,EAST SINGHBUM,2025-03-01,,,,,,,
JHARKHAND,GARHWA,2025-03-01,,,,422.0,9519.0,6945.0,10447.0
JHARKHAND,GARHWA *,2025-03-01,,,,,,77.0,822.0
JHARKHAND,GIRIDIH,2025-03-01,,,,2465.0,65203.0,8203.0,10019.0
JHARKHAND,GODDA,2025-03-01,,,,702.0,17494.0,8171.0,6322.0
JHARKHAND,GUMLA,2025-03-01,,,,502.0,10116.0,3986.0,6975.0
JHARKHAND,HAZARIBAG,2025-03-01,,,,44.0,3434.0,234.0,809.0
JHARKHAND,HAZARIBAGH,2025-03-01,,,,1426.0,27417.0,6244.0,5370.0
JHARKHAND,JAMTARA,2025-03-01,,,,318.0,11822.0,2625.0,3787.0
JHARKHAND,KHUNTI,2025-03-01,,,,371.0,7375.0,2118.0,3257.0
JHARKHAND,KODARMA,2025-03-01,,,,12.0,551.0,224.0,599.0
JHARKHAND,KODERMA,2025-03-01,,,,324.0,12209.0,2935.0,3451.0
JHARKHAND,LATEHAR,2025-03-01,,,,627.0,12455.0,4341.0,3293.0
JHARKHAND,LOHARDAGA,2025-03-01,,,,311.0,6001.0,2355.0,4669.0
JHARKHAND,PAKAUR,2025-03-01,,,,46.0,1333.0,269.0,284.0
JHARKHAND,PAKUR,2025-03-01,,,,1025.0,22716.0,4065.0,3049.0
JHARKHAND,PALAMAU,2025-03-01,,,,17.0,1321.0,84.0,388.0
JHARKHAND,PALAMU,2025-03-01,,,,2722.0,52336.0,9446.0,10392.0
JHARKHAND,PASHCHIMI SINGHBHUM,2025-03-01,,,,40.0,2616.0,751.0,1529.0
JHARKHAND,PURBI SINGHBHUM,2025-03-01,,,,,,917.0,2737.0
JHARKHAND,RAMGARH,2025-03-01,,,,625.0,14401.0,2636.0,2897.0
JHARKHAND,RANCHI,2025-03-01,,,,2195.0,35596.0,11510.0,23635.0
JHARKHAND,SAHEBGANJ,2025-03-01,,,,1040.0,22324.0,6267.0,5248.0
JHARKHAND,SAHIBGANJ,2025-03-01,,,,13.0,662.0,51.0,194.0
JHARKHAND,SERAIKELA-KHARSAWAN,2025-03-01,,,,418.0,8451.0,4741.0,5948.0
JHARKHAND,SIMDEGA,2025-03-01,,,,458.0,8904.0,2855.0,5188.0
JHARKHAND,WEST SINGHBHUM,2025-03-01,,,,771.0,14735.0,11055.0,9473.0
KARNATAKA,BAGALKOT,2025-03-01,,,,6710.0,9754.0,5662.0,4800.0
KARNATAKA,BAGALKOT *,2025-03-01,,,,24.0,87.0,51.0,124.0
KARNATAKA,BALLARI,2025-03-01,,,,1424.0,5310.0,2984.0,1625.0
KARNATAKA,BANGALORE,2025-03-01,,,,756.0,8034.0,4949.0,18641.0
KARNATAKA,BANGALORE RURAL,2025-03-01,,,,492.0,5093.0,1414.0,2087.0
KARNATAKA,BELAGAVI,2025-03-01,,,,6504.0,11546.0,6453.0,3871.0
KARNATAKA,BELGAUM,2025-03-01,,,,6671.0,12317.0,6317.0,9227.0
KARNATAKA,BELLARY,2025-03-01,,,,1163.0,5712.0,3852.0,4871.0
KARNATAKA,BENGALURU,2025-03-01,,,,7330.0,50407.0,14823.0,19747.0
KARNATAKA,BENGALURU RURAL,2025-03-01,,,,,,,
KARNATAKA,BENGALURU SOUTH,2025-03-01,,,,,,,
KARNATAKA,BENGALURU URBAN,2025-03-01,,,,,,,
KARNATAKA,BIDAR,2025-03-01,,,,1812.0,10301.0,3330.0,5333.0
KARNATAKA,BIJAPUR,2025-03-01,,,,2894.0,6420.0,2876.0,4524.0
KARNATAKA,BIJAPUR(KAR),2025-03-01,,,,,,,
KARNATAKA,CHAMARAJANAGAR,2025-03-01,,,,,,18.0,81.0
KARNATAKA,CHAMARAJANAGAR *,2025-03-01,,,,,,,
KARNATAKA,CHAMRAJANAGAR,2025-03-01,,,,954.0,3983.0,1057.0,1429.0
KARNATAKA,CHAMRAJNAGAR,2025-03-01,,,,28.0,24.0,22.0,73.0
KARNATAKA,CHICKMAGALUR,2025-03-01,,,,181.0,1449.0,600.0,2060.0
KARNATAKA,CHIKKABALLAPUR,2025-03-01,,,,1083.0,7919.0,3015.0,2627.0
KARNATAKA,CHIKKAMAGALURU,2025-03-01,,,,588.0,2431.0,827.0,880.0
KARNATAKA,CHIKMAGALUR,2025-03-01,,,,,,15.0,91.0
KARNATAKA,CHITRADURGA,2025-03-01,,,,1400.0,9013.0,2547.0,4326.0
KARNATAKA,DAKSHINA KANNADA,2025-03-01,,,,2446.0,14069.0,2780.0,5479.0
KARNATAKA,DAVANAGERE,2025-03-01,,,,58.0,272.0,199.0,408.0
KARNATAKA,DAVANGERE,2025-03-01,,,,1520.0,5814.0,5081.0,6406.0
KARNATAKA,DHARWAD,2025-03-01,,,,4738.0,9235.0,6422.0,7178.0
KARNATAKA,GADAG,2025-03-01,,,,3851.0,5201.0,3169.0,2227.0
KARNATAKA,GADAG *,2025-03-01,,,,53.0,85.0,70.0,106.0
KARNATAKA,GULBARGA,2025-03-01,,,,524.0,3348.0,2358.0,5141.0
KARNATAKA,HASAN,2025-03-01,,,,25.0,166.0,216.0,748.0
KARNATAKA,HASSAN,2025-03-01,,,,1467.0,6522.0,2862.0,2564.0
KARNATAKA,HAVERI,2025-03-01,,,,6278.0,6725.0,7079.0,3681.0
KARNATAKA,HAVERI *,2025-03-01,,,,88.0,192.0,83.0,114.0
KARNATAKA,KALABURAGI,2025-03-01,,,,1892.0,6192.0,4847.0,3255.0
KARNATAKA,KODAGU,2025-03-01,,,,299.0,2302.0,677.0,1164.0
KARNATAKA,KOLAR,2025-03-01,,,,1094.0,8671.0,3153.0,4871.0
KARNATAKA,KOPPAL,2025-03-01,,,,1920.0,7737.0,3016.0,3348.0
KARNATAKA,MANDYA,2025-03-01,,,,1103.0,9607.0,2412.0,4580.0
KARNATAKA,MYSORE,2025-03-01,,,,317.0,2686.0,1431.0,4861.0
KARNATAKA,MYSURU,2025-03-01,,,,1308.0,7910.0,2850.0,3420.0
KARNATAKA,RAICHUR,2025-03-01,,,,1203.0,7460.0,4424.0,6106.0
KARNATAKA,RAMANAGAR,2025-03-01,,,,966.0,7350.0,1433.0,2586.0
KARNATAKA,RAMANAGARA,2025-03-01,,,,,,,
KARNATAKA,SHIMOGA,2025-03-01,,,,309.0,2224.0,585.0,2034.0
KARNATAKA,SHIVAMOGGA,2025-03-01,,,,1894.0,6956.0,1755.0,1463.0
KARNATAKA,TUMAKURU,2025-03-01,,,,1286.0,6218.0,2194.0,2246.0
KARNATAKA,TUMKUR,2025-03-01,,,,883.0,5608.0,1797.0,5508.0
KARNATAKA,UDUPI,2025-03-01,,,,1135.0,6735.0,1579.0,1759.0
KARNATAKA,UDUPI *,2025-03-01,,,,,,,
KARNATAKA,UTTARA KANNADA,2025-03-01,,,,1738.0,7666.0,2057.0,2476.0
KARNATAKA,VIJAYANAGARA,2025-03-01,,,,859.0,3421.0,854.0,1314.0
KARNATAKA,VIJAYAPURA,2025-03-01,,,,4662.0,5395.0,4798.0,2429.0
KARNATAKA,YADGIR,2025-03-01,,,,2116.0,7682.0,3545.0,3702.0
KERALA,ALAPPUZHA,2025-03-01,,,,206.0,2629.0,3226.0,6251.0
KERALA,ERNAKULAM,2025-03-01,,,,926.0,9472.0,5737.0,11380.0
KERALA,IDUKKI,2025-03-01,,,,129.0,1430.0,1958.0,3567.0
KERALA,KANNUR,2025-03-01,,,,700.0,6329.0,4097.0,6968.0
KERALA,KASARAGOD,2025-03-01,,,,540.0,4127.0,3272.0,3496.0
KERALA,KASARGOD,2025-03-01,,,,,,14.0,64.0
KERALA,KOLLAM,2025-03-01,,,,621.0,5923.0,4871.0,8548.0
KERALA,KOTTAYAM,2025-03-01,,,,87.0,953.0,2277.0,4982.0
KERALA,KOZHIKODE,2025-03-01,,,,1741.0,15244.0,5544.0,7757.0
KERALA,MALAPPURAM,2025-03-01,,,,1981.0,21196.0,10776.0,12728.0
KERALA,PALAKKAD,2025-03-01,,,,532.0,5546.0,8738.0,11823.0
KERALA,PATHANAMTHITTA,2025-03-01,,,,63.0,573.0,1645.0,4606.0
KERALA,THIRUVANANTHAPURAM,2025-03-01,,,,888.0,8851.0,6652.0,11037.0
KERALA,THRISSUR,2025-03-01,,,,586.0,4978.0,7177.0,9335.0
KERALA,WAYANAD,2025-03-01,,,,410.0,4189.0,1262.0,2937.0
LADAKH,KARGIL,2025-03-01,,,,309.0,637.0,277.0,243.0
LADAKH,LEH,2025-03-01,,,,440.0,1180.0,181.0,255.0
LAKSHADWEEP,LAKSHADWEEP,2025-03-01,,,,,,198.0,227.0
MADANAPALLE,KADIRI ROAD,2025-03-01,,,,,,,
MADHYA PRADESH,AGAR MALWA,2025-03-01,,,,200.0,1966.0,619.0,1070.0
MADHYA PRADESH,ALIRAJPUR,2025-03-01,,,,504.0,6836.0,1527.0,3407.0
MADHYA PRADESH,ANUPPUR,2025-03-01,,,,353.0,3860.0,2298.0,5334.0
MADHYA PRADESH,ASHOK NAGAR,2025-03-01,,,,767.0,7226.0,4292.0,4547.0
MADHYA PRADESH,ASHOKNAGAR,2025-03-01,,,,,,,
MADHYA PRADESH,BALAGHAT,2025-03-01,,,,2745.0,17133.0,6402.0,8235.0
MADHYA PRADESH,BARWANI,2025-03-01,,,,1605.0,12675.0,7982.0,9951.0
MADHYA PRADESH,BETUL,2025-03-01,,,,1826.0,9784.0,3867.0,10755.0
MADHYA PRADESH,BHIND,2025-03-01,,,,1482.0,13377.0,4405.0,3388.0
MADHYA PRADESH,BHOPAL,2025-03-01,,,,1844.0,15489.0,7463.0,9049.0
MADHYA PRADESH,BURHANPUR,2025-03-01,,,,753.0,3189.0,2197.0,3534.0
MADHYA PRADESH,CHHATARPUR,2025-03-01,,,,2585.0,21358.0,9711.0,11673.0
MADHYA PRADESH,CHHINDWARA,2025-03-01,,,,2400.0,11513.0,3694.0,10171.0
MADHYA PRADESH,DAMOH,2025-03-01,,,,929.0,10846.0,7936.0,12055.0
MADHYA PRADESH,DATIA,2025-03-01,,,,913.0,7399.0,2230.0,2509.0
MADHYA PRADESH,DEWAS,2025-03-01,,,,1095.0,12830.0,3249.0,6322.0
MADHYA PRADESH,DHAR,2025-03-01,,,,2248.0,14409.0,6968.0,9976.0
MADHYA PRADESH,DINDORI,2025-03-01,,,,676.0,6609.0,2267.0,4844.0
MADHYA PRADESH,EAST NIMAR,2025-03-01,,,,381.0,2508.0,886.0,3438.0
MADHYA PRADESH,GUNA,2025-03-01,,,,688.0,10221.0,8594.0,5775.0
MADHYA PRADESH,GWALIOR,2025-03-01,,,,2014.0,15266.0,7276.0,7161.0
MADHYA PRADESH,HARDA,2025-03-01,,,,400.0,1895.0,2514.0,2489.0
MADHYA PRADESH,HARDA *,2025-03-01,,,,74.0,692.0,193.0,933.0
MADHYA PRADESH,HOSHANGABAD,2025-03-01,,,,359.0,1994.0,4135.0,6141.0
MADHYA PRADESH,INDORE,2025-03-01,,,,3265.0,22947.0,11298.0,10515.0
MADHYA PRADESH,JABALPUR,2025-03-01,,,,1578.0,19130.0,6187.0,7925.0
MADHYA PRADESH,JHABUA,2025-03-01,,,,870.0,11823.0,2387.0,6541.0
MADHYA PRADESH,KATNI,2025-03-01,,,,967.0,10714.0,3239.0,8903.0
MADHYA PRADESH,KHANDWA,2025-03-01,,,,1775.0,3894.0,3295.0,2578.0
MADHYA PRADESH,KHARGONE,2025-03-01,,,,1713.0,10477.0,8855.0,11255.0
MADHYA PRADESH,MAIHAR,2025-03-01,,,,79.0,923.0,,
MADHYA PRADESH,MANDLA,2025-03-01,,,,1352.0,8364.0,3181.0,4150.0
MADHYA PRADESH,MANDSAUR,2025-03-01,,,,3894.0,14326.0,5021.0,6824.0
MADHYA PRADESH,MAUGANJ,2025-03-01,,,,48.0,920.0,,
MADHYA PRADESH,MORENA,2025-03-01,,,,2789.0,29633.0,13912.0,6993.0
MADHYA PRADESH,NARMADAPURAM,2025-03-01,,,,90.0,799.0,167.0,686.0
MADHYA PRADESH,NARSIMHAPUR,2025-03-01,,,,32.0,502.0,135.0,552.0
MADHYA PRADESH,NARSINGHPUR,2025-03-01,,,,747.0,5150.0,2155.0,2658.0
MADHYA PRADESH,NEEMUCH,2025-03-01,,,,949.0,6505.0,2497.0,2092.0
MADHYA PRADESH,NIWARI,2025-03-01,,,,71.0,473.0,158.0,132.0
MADHYA PRADESH,PANDHURNA,2025-03-01,,,,,,,
MADHYA PRADESH,PANNA,2025-03-01,,,,673.0,10956.0,4877.0,8614.0
MADHYA PRADESH,RAISEN,2025-03-01,,,,1156.0,8260.0,3285.0,5491.0
MADHYA PRADESH,RAJGARH,2025-03-01,,,,2106.0,10399.0,10071.0,14023.0
MADHYA PRADESH,RATLAM,2025-03-01,,,,1486.0,15805.0,4993.0,5623.0
MADHYA PRADESH,REWA,2025-03-01,,,,1868.0,18520.0,13084.0,10964.0
MADHYA PRADESH,SAGAR,2025-03-01,,,,1128.0,16281.0,10882.0,12949.0
MADHYA PRADESH,SATNA,2025-03-01,,,,2019.0,19467.0,7162.0,11270.0
MADHYA PRADESH,SEHORE,2025-03-01,,,,805.0,4280.0,4438.0,8568.0
MADHYA PRADESH,SEONI,2025-03-01,,,,2012.0,18208.0,5711.0,5702.0
MADHYA PRADESH,SHAHDOL,2025-03-01,,,,971.0,13170.0,3159.0,7894.0
MADHYA PRADESH,SHAJAPUR,2025-03-01,,,,731.0,5170.0,7862.0,8321.0
MADHYA PRADESH,SHEOPUR,2025-03-01,,,,822.0,7501.0,3043.0,3816.0
MADHYA PRADESH,SHIVPURI,2025-03-01,,,,2480.0,23237.0,9627.0,7104.0
MADHYA PRADESH,SIDHI,2025-03-01,,,,1155.0,13579.0,12873.0,7426.0
MADHYA PRADESH,SINGRAULI,2025-03-01,,,,925.0,7434.0,9011.0,6282.0
MADHYA PRADESH,TIKAMGARH,2025-03-01,,,,2254.0,13150.0,9269.0,13144.0
MADHYA PRADESH,UJJAIN,2025-03-01,,,,2175.0,15113.0,5583.0,6762.0
MADHYA PRADESH,UMARIA,2025-03-01,,,,646.0,8332.0,1403.0,3187.0
MADHYA PRADESH,VIDISHA,2025-03-01,,,,1146.0,5752.0,5177.0,5933.0
MADHYA PRADESH,WEST NIMAR,2025-03-01,,,,22.0,43.0,259.0,763.0
MAHARASHTRA,AHILYANAGAR,2025-03-01,,,,,,,
MAHARASHTRA,AHMADNAGAR,2025-03-01,,,,1274.0,27685.0,8342.0,22641.0
MAHARASHTRA,AHMED NAGAR,2025-03-01,,,,,,15.0,170.0
MAHARASHTRA,AHMEDNAGAR,2025-03-01,,,,,,,
MAHARASHTRA,AKOLA,2025-03-01,,,,556.0,9714.0,5799.0,19830.0
MAHARASHTRA,AMRAVATI,2025-03-01,,,,1169.0,13166.0,9464.0,30849.0
MAHARASHTRA,AURANGABAD,2025-03-01,,,,1241.0,20315.0,11805.0,21622.0
MAHARASHTRA,BEED,2025-03-01,,,,1133.0,27733.0,8159.0,16280.0
MAHARASHTRA,BHANDARA,2025-03-01,,,,268.0,5318.0,2521.0,8744.0
MAHARASHTRA,BID,2025-03-01,,,,,,10.0,417.0
MAHARASHTRA,BULDANA,2025-03-01,,,,,,127.0,3139.0
MAHARASHTRA,BULDHANA,2025-03-01,,,,872.0,12410.0,6763.0,13362.0
MAHARASHTRA,CHANDRAPUR,2025-03-01,,,,355.0,8933.0,7293.0,17284.0
MAHARASHTRA,CHATRAPATI SAMBHAJI NAGAR,2025-03-01,,,,176.0,2120.0,41.0,246.0
MAHARASHTRA,CHHATRAPATI SAMBHAJINAGAR,2025-03-01,,,,208.0,1559.0,31.0,156.0
MAHARASHTRA,DHARASHIV,2025-03-01,,,,22.0,141.0,,
MAHARASHTRA,DHULE,2025-03-01,,,,454.0,6315.0,5157.0,14043.0
MAHARASHTRA,DIST : THANE,2025-03-01,,,,,,,
MAHARASHTRA,GADCHIROLI,2025-03-01,,,,222.0,3588.0,2665.0,9929.0
MAHARASHTRA,GONDIA,2025-03-01,,,,,,,
MAHARASHTRA,GONDIYA,2025-03-01,,,,415.0,4676.0,4074.0,7263.0
MAHARASHTRA,GONDIYA *,2025-03-01,,,,,,,
MAHARASHTRA,HINGOLI,2025-03-01,,,,390.0,10091.0,2200.0,5880.0
MAHARASHTRA,HINGOLI *,2025-03-01,,,,,,,
MAHARASHTRA,JALGAON,2025-03-01,,,,1160.0,16617.0,11108.0,29512.0
MAHARASHTRA,JALNA,2025-03-01,,,,927.0,11590.0,5388.0,11402.0
MAHARASHTRA,KOLHAPUR,2025-03-01,,,,868.0,15179.0,9588.0,18096.0
MAHARASHTRA,LATUR,2025-03-01,,,,877.0,18154.0,9558.0,19388.0
MAHARASHTRA,MUMBAI,2025-03-01,,,,1278.0,23195.0,7636.0,31432.0
MAHARASHTRA,MUMBAI CITY,2025-03-01,,,,984.0,10942.0,1936.0,2517.0
MAHARASHTRA,MUMBAI SUBURBAN,2025-03-01,,,,4058.0,39957.0,7347.0,9473.0
MAHARASHTRA,MUMBAI( SUB URBAN ),2025-03-01,,,,,,,
MAHARASHTRA,NAGPUR,2025-03-01,,,,2249.0,25703.0,11511.0,30242.0
MAHARASHTRA,NANDED,2025-03-01,,,,1084.0,22465.0,14793.0,23918.0
MAHARASHTRA,NANDURBAR,2025-03-01,,,,479.0,4372.0,5201.0,12240.0
MAHARASHTRA,NANDURBAR *,2025-03-01,,,,,,,
MAHARASHTRA,NASHIK,2025-03-01,,,,2083.0,31017.0,19311.0,43604.0
MAHARASHTRA,OSMANABAD,2025-03-01,,,,614.0,15327.0,7315.0,10669.0
MAHARASHTRA,PALGHAR,2025-03-01,,,,1624.0,23551.0,7288.0,7628.0
MAHARASHTRA,PARBHANI,2025-03-01,,,,723.0,13719.0,9812.0,10952.0
MAHARASHTRA,PUNE,2025-03-01,,,,5781.0,74631.0,23546.0,42545.0
MAHARASHTRA,RAIGAD,2025-03-01,,,,431.0,4268.0,254.0,1097.0
MAHARASHTRA,RAIGARH,2025-03-01,,,,954.0,9301.0,6311.0,8981.0
MAHARASHTRA,RAIGARH(MH),2025-03-01,,,,,,,
MAHARASHTRA,RATNAGIRI,2025-03-01,,,,188.0,3524.0,3235.0,8969.0
MAHARASHTRA,SANGLI,2025-03-01,,,,271.0,6281.0,9383.0,16901.0
MAHARASHTRA,SATARA,2025-03-01,,,,529.0,10238.0,8173.0,14177.0
MAHARASHTRA,SINDHUDURG,2025-03-01,,,,125.0,2000.0,1903.0,3624.0
MAHARASHTRA,SOLAPUR,2025-03-01,,,,1562.0,31965.0,13276.0,22111.0
MAHARASHTRA,THANE,2025-03-01,,,,6005.0,69162.0,13203.0,38556.0
MAHARASHTRA,WARDHA,2025-03-01,,,,564.0,4601.0,4565.0,10487.0
MAHARASHTRA,WASHIM,2025-03-01,,,,239.0,3843.0,4056.0,10181.0
MAHARASHTRA,WASHIM *,2025-03-01,,,,,,,
MAHARASHTRA,YAVATMAL,2025-03-01,,,,1238.0,21186.0,10207.0,28222.0
MANIPUR,BISHNUPUR,2025-03-01,,,,532.0,4147.0,524.0,607.0
MANIPUR,CHANDEL,2025-03-01,,,,265.0,1347.0,249.0,895.0
MANIPUR,CHURACHANDPUR,2025-03-01,,,,1006.0,3708.0,796.0,866.0
MANIPUR,IMPHAL EAST,2025-03-01,,,,353.0,2547.0,1000.0,1623.0
MANIPUR,IMPHAL WEST,2025-03-01,,,,694.0,5271.0,906.0,1352.0
MANIPUR,JIRIBAM,2025-03-01,,,,11.0,222.0,20.0,229.0
MANIPUR,KAKCHING,2025-03-01,,,,,,49.0,30.0
MANIPUR,KANGPOKPI,2025-03-01,,,,,,,
MANIPUR,PHERZAWL,2025-03-01,,,,,,,
MANIPUR,SENAPATI,2025-03-01,,,,605.0,3069.0,722.0,1183.0
MANIPUR,TAMENGLONG,2025-03-01,,,,231.0,1505.0,180.0,364.0
MANIPUR,THOUBAL,2025-03-01,,,,702.0,3603.0,1039.0,1297.0
MANIPUR,UKHRUL,2025-03-01,,,,176.0,1752.0,376.0,1359.0
MEGHALAYA,EAST GARO HILLS,2025-03-01,,,,80.0,3072.0,75.0,363.0
MEGHALAYA,EAST JAINTIA HILLS,2025-03-01,,,,173.0,1169.0,136.0,90.0
MEGHALAYA,EAST KHASI HILLS,2025-03-01,,,,669.0,5210.0,840.0,1744.0
MEGHALAYA,EASTERN WEST KHASI HILLS,2025-03-01,,,,,,,
MEGHALAYA,JAINTIA HILLS,2025-03-01,,,,,,,
MEGHALAYA,KAMRUP,2025-03-01,,,,,,,
MEGHALAYA,NORTH GARO HILLS,2025-03-01,,,,48.0,1432.0,79.0,75.0
MEGHALAYA,RI BHOI,2025-03-01,,,,331.0,3073.0,213.0,213.0
MEGHALAYA,SOUTH GARO HILLS,2025-03-01,,,,85.0,2130.0,44.0,92.0
MEGHALAYA,SOUTH WEST GARO HILLS,2025-03-01,,,,106.0,3395.0,159.0,623.0
MEGHALAYA,SOUTH WEST KHASI HILLS,2025-03-01,,,,368.0,2872.0,168.0,434.0
MEGHALAYA,WEST GARO HILLS,2025-03-01,,,,287.0,5326.0,917.0,3902.0
MEGHALAYA,WEST JAINTIA HILLS,2025-03-01,,,,493.0,3436.0,596.0,335.0
MEGHALAYA,WEST KHASI HILLS,2025-03-01,,,,586.0,4691.0,327.0,392.0
MIZORAM,AIZAWL,2025-03-01,,,,744.0,5276.0,12080.0,3703.0
MIZORAM,CHAMPHAI,2025-03-01,,,,136.0,1824.0,6324.0,1528.0
MIZORAM,HNAHTHIAL,2025-03-01,,,,,,,
MIZORAM,KHAWZAWL,2025-03-01,,,,,,,
MIZORAM,KOLASIB,2025-03-01,,,,103.0,690.0,3984.0,962.0
MIZORAM,LAWNGTLAI,2025-03-01,,,,39.0,461.0,3058.0,915.0
MIZORAM,LUNGLEI,2025-03-01,,,,693.0,3783.0,4383.0,1393.0
MIZORAM,MAMIT,2025-03-01,,,,159.0,737.0,4019.0,633.0
MIZORAM,MAMMIT,2025-03-01,,,,13.0,162.0,903.0,417.0
MIZORAM,SAIHA,2025-03-01,,,,107.0,706.0,2273.0,344.0
MIZORAM,SAITUAL,2025-03-01,,,,,,11.0,16.0
MIZORAM,SERCHHIP,2025-03-01,,,,211.0,1153.0,3036.0,1087.0
NAGALAND,CHUMUKEDIMA,2025-03-01,,,,62.0,447.0,,
NAGALAND,DIMAPUR,2025-03-01,,,,256.0,2014.0,1135.0,2360.0
NAGALAND,KIPHIRE,2025-03-01,,,,60.0,682.0,173.0,388.0
NAGALAND,KOHIMA,2025-03-01,,,,48.0,896.0,298.0,1799.0
NAGALAND,LONGLENG,2025-03-01,,,,,,98.0,398.0
NAGALAND,MELURI,2025-03-01,,,,,,,
NAGALAND,MOKOKCHUNG,2025-03-01,,,,38.0,782.0,161.0,533.0
NAGALAND,MON,2025-03-01,,,,162.0,1192.0,652.0,1189.0
NAGALAND,NIULAND,2025-03-01,,,,27.0,127.0,14.0,46.0
NAGALAND,NOKLAK,2025-03-01,,,,,,16.0,59.0
NAGALAND,PEREN,2025-03-01,,,,61.0,445.0,256.0,488.0
NAGALAND,PHEK,2025-03-01,,,,15.0,307.0,147.0,1487.0
