date,state,district,demo_age_5_17,demo_age_17_
2025-03-01,MANIPUR,TAMENGLONG,231,1505
2025-03-01,MANIPUR,THOUBAL,702,3603
2025-03-01,MANIPUR,UKHRUL,176,1752
2025-03-01,MEGHALAYA,EAST GARO HILLS,80,3072
2025-03-01,MEGHALAYA,EAST JAINTIA HILLS,173,1169
2025-03-01,MEGHALAYA,EAST KHASI HILLS,669,5210
2025-03-01,MEGHALAYA,NORTH GARO HILLS,48,1432
2025-03-01,MEGHALAYA,RI BHOI,331,3073
2025-03-01,MEGHALAYA,SOUTH GARO HILLS,85,2130
2025-03-01,MEGHALAYA,SOUTH WEST GARO HILLS,106,3395
2025-03-01,MEGHALAYA,SOUTH WEST KHASI HILLS,368,2872
2025-03-01,MEGHALAYA,WEST GARO HILLS,287,5326
2025-03-01,MEGHALAYA,WEST JAINTIA HILLS,493,3436
2025-03-01,MEGHALAYA,WEST KHASI HILLS,586,4691
2025-03-01,MIZORAM,AIZAWL,744,5276
2025-03-01,MIZORAM,CHAMPHAI,136,1824
2025-03-01,MIZORAM,KOLASIB,103,690
2025-03-01,MIZORAM,LAWNGTLAI,39,461
2025-03-01,MIZORAM,LUNGLEI,693,3783
2025-03-01,MIZORAM,MAMIT,159,737
2025-03-01,MIZORAM,MAMMIT,13,162
2025-03-01,MIZORAM,SAIHA,107,706
2025-03-01,MIZORAM,SERCHHIP,211,1153
2025-03-01,NAGALAND,CHUMUKEDIMA,62,447
2025-03-01,NAGALAND,DIMAPUR,256,2014
2025-03-01,NAGALAND,KIPHIRE,60,682
2025-03-01,NAGALAND,KOHIMA,48,896
2025-03-01,NAGALAND,MOKOKCHUNG,38,782
2025-03-01,NAGALAND,MON,162,1192
2025-03-01,NAGALAND,NIULAND,27,127
2025-03-01,NAGALAND,PEREN,61,445
2025-03-01,NAGALAND,PHEK,15,307
2025-03-01,NAGALAND,TUENSANG,110,1198
2025-03-01,NAGALAND,WOKHA,70,1022
2025-03-01,NAGALAND,ZUNHEBOTO,53,498
2025-03-01,ODISHA,ANGUL,1105,8037
2025-03-01,ODISHA,BALANGIR,1097,11075
2025-03-01,ODISHA,BALESHWAR,73,568
2025-03-01,ODISHA,BALESWAR,2522,14722
2025-03-01,ODISHA,BARGARH,814,7814
2025-03-01,ODISHA,BHADRAK,2025,12398
2025-03-01,ODISHA,BOUDH,172,1820
2025-03-01,ODISHA,CUTTACK,1830,17706
2025-03-01,ODISHA,DEBAGARH,247,2013
2025-03-01,ODISHA,DHENKANAL,1232,7709
2025-03-01,ODISHA,GAJAPATI,960,7416
2025-03-01,ODISHA,GANJAM,3639,31723
2025-03-01,ODISHA,JAGATSINGHAPUR,705,5912
2025-03-01,ODISHA,JAJAPUR,923,6703
2025-03-01,ODISHA,JAJPUR,1028,6712
2025-03-01,ODISHA,JHARSUGUDA,543,5926
2025-03-01,ODISHA,KALAHANDI,1217,13544
2025-03-01,ODISHA,KANDHAMAL,1029,8549
2025-03-01,ODISHA,KENDRAPARA,1629,13310
2025-03-01,ODISHA,KENDUJHAR,2478,18143
2025-03-01,ODISHA,KHORDA,1818,12364
2025-03-01,ODISHA,KORAPUT,965,11547
2025-03-01,ODISHA,MALKANGIRI,721,5296
2025-03-01,ODISHA,MAYURBHANJ,2569,20726
2025-03-01,ODISHA,NABARANGAPUR,882,14474
2025-03-01,ODISHA,NAYAGARH,1106,7983
2025-03-01,ODISHA,NUAPADA,433,4707
2025-03-01,ODISHA,PURI,787,7675
2025-03-01,ODISHA,RAYAGADA,1042,9181
2025-03-01,ODISHA,SAMBALPUR,1093,8218
2025-03-01,ODISHA,SONAPUR,477,4437
2025-03-01,ODISHA,SUBARNAPUR,106,1366
2025-03-01,ODISHA,SUNDARGARH,45,304
2025-03-01,ODISHA,SUNDERGARH,2164,16702
2025-03-01,PUDUCHERRY,KARAIKAL,147,1109
2025-03-01,PUDUCHERRY,PUDUCHERRY,332,2768
2025-03-01,PUNJAB,AMRITSAR,868,13927
2025-03-01,PUNJAB,BARNALA,206,4091
2025-03-01,PUNJAB,BATHINDA,219,5745
2025-03-01,PUNJAB,FARIDKOT,132,2753
2025-03-01,PUNJAB,FATEHGARH SAHIB,261,4464
2025-03-01,PUNJAB,FAZILKA,366,6544
2025-03-01,PUNJAB,FEROZEPUR,489,7846
2025-03-01,PUNJAB,FIROZPUR,14,325
2025-03-01,PUNJAB,GURDASPUR,678,13549
2025-03-01,PUNJAB,HOSHIARPUR,614,8400
2025-03-01,PUNJAB,JALANDHAR,815,12161
2025-03-01,PUNJAB,KAPURTHALA,62,1038
2025-03-01,PUNJAB,LUDHIANA,1538,21750
2025-03-01,PUNJAB,MALERKOTLA,259,3960
2025-03-01,PUNJAB,MANSA,291,6316
2025-03-01,PUNJAB,MOGA,196,3904
2025-03-01,PUNJAB,PATHANKOT,169,1831
2025-03-01,PUNJAB,PATIALA,838,14443
2025-03-01,PUNJAB,RUPNAGAR,242,2572
2025-03-01,PUNJAB,SANGRUR,383,7918
2025-03-01,PUNJAB,SAS NAGAR (MOHALI),743,9491
2025-03-01,PUNJAB,SHAHEED BHAGAT SINGH NAGAR,88,838
2025-03-01,PUNJAB,SRI MUKTSAR SAHIB,537,7320
2025-03-01,PUNJAB,TARN TARAN,139,4039
2025-03-01,RAJASTHAN,AJMER,2964,40194
2025-03-01,RAJASTHAN,ALWAR,4299,55898
2025-03-01,RAJASTHAN,BANSWARA,1056,52902
2025-03-01,RAJASTHAN,BARAN,2233,39435
2025-03-01,RAJASTHAN,BARMER,3007,56849
2025-03-01,RAJASTHAN,BHARATPUR,2132,41005
2025-03-01,RAJASTHAN,BHILWARA,1549,43583
2025-03-01,RAJASTHAN,BIKANER,2307,22668
2025-03-01,RAJASTHAN,BUNDI,1237,21657
2025-03-01,RAJASTHAN,CHITTORGARH,1524,28575
2025-03-01,RAJASTHAN,CHURU,1756,25226
2025-03-01,RAJASTHAN,DAUSA,1503,19405
2025-03-01,RAJASTHAN,DHOLPUR,2248,33851
2025-03-01,RAJASTHAN,DUNGARPUR,940,60463
2025-03-01,RAJASTHAN,GANGANAGAR,1660,27882
2025-03-01,RAJASTHAN,HANUMANGARH,1862,29012
2025-03-01,RAJASTHAN,JAIPUR,5725,52905
2025-03-01,RAJASTHAN,JAISALMER,365,4680
2025-03-01,RAJASTHAN,JALOR,1707,38034
2025-03-01,RAJASTHAN,JHALAWAR,1904,45544
2025-03-01,RAJASTHAN,JHUNJHUNUN,1168,15045
2025-03-01,RAJASTHAN,JODHPUR,3137,56653
2025-03-01,RAJASTHAN,KARAULI,2295,23136
2025-03-01,RAJASTHAN,KOTA,2431,32899
2025-03-01,RAJASTHAN,NAGAUR,2751,43478
2025-03-01,RAJASTHAN,PALI,1078,24932
2025-03-01,RAJASTHAN,PRATAPGARH,618,17626
2025-03-01,RAJASTHAN,RAJSAMAND,1184,16806
2025-03-01,RAJASTHAN,SAWAI MADHOPUR,1193,14611
2025-03-01,RAJASTHAN,SIKAR,2628,22158
2025-03-01,RAJASTHAN,SIROHI,769,13048
2025-03-01,RAJASTHAN,TONK,1093,16897
2025-03-01,RAJASTHAN,UDAIPUR,2318,58055
2025-03-01,SIKKIM,EAST,84,1537
2025-03-01,SIKKIM,EAST SIKKIM,107,907
2025-03-01,SIKKIM,SOUTH,34,1224
2025-03-01,SIKKIM,SOUTH SIKKIM,38,371
2025-03-01,SIKKIM,WEST,34,520
2025-03-01,SIKKIM,WEST SIKKIM,75,572
2025-03-01,TAMIL NADU,ARIYALUR,511,7097
2025-03-01,TAMIL NADU,CHENGALPATTU,308,2753
2025-03-01,TAMIL NADU,CHENNAI,2515,28888
2025-03-01,TAMIL NADU,COIMBATORE,1929,24925
2025-03-01,TAMIL NADU,CUDDALORE,1129,21316
2025-03-01,TAMIL NADU,DHARMAPURI,868,10214
2025-03-01,TAMIL NADU,DINDIGUL,1276,13938
2025-03-01,TAMIL NADU,ERODE,964,15860
2025-03-01,TAMIL NADU,KALLAKURICHI,360,2296
2025-03-01,TAMIL NADU,KANCHEEPURAM,2708,33707
2025-03-01,TAMIL NADU,KANNIYAKUMARI,1244,11553
2025-03-01,TAMIL NADU,KANYAKUMARI,1421,5826
2025-03-01,TAMIL NADU,KARUR,299,4483
2025-03-01,TAMIL NADU,KRISHNAGIRI,1592,16002
2025-03-01,TAMIL NADU,MADURAI,2197,24984
2025-03-01,TAMIL NADU,MAYILADUTHURAI,78,518
2025-03-01,TAMIL NADU,NAGAPATTINAM,200,3737
2025-03-01,TAMIL NADU,NAMAKKAL,675,8153
2025-03-01,TAMIL NADU,PERAMBALUR,248,2972
2025-03-01,TAMIL NADU,PUDUKKOTTAI,782,11725
2025-03-01,TAMIL NADU,RAMANATHAPURAM,765,9136
2025-03-01,TAMIL NADU,RANIPET,22,87
2025-03-01,TAMIL NADU,SALEM,2020,25828
2025-03-01,TAMIL NADU,SIVAGANGA,559,5841
2025-03-01,TAMIL NADU,TENKASI,356,1933
2025-03-01,TAMIL NADU,THANJAVUR,1247,19276
2025-03-01,TAMIL NADU,THE NILGIRIS,216,2308
2025-03-01,TAMIL NADU,THENI,453,7467
2025-03-01,TAMIL NADU,THIRUVARUR,433,6086
2025-03-01,TAMIL NADU,THOOTHUKKUDI,809,8492
2025-03-01,TAMIL NADU,TIRUCHIRAPPALLI,1393,15845
2025-03-01,TAMIL NADU,TIRUNELVELI,2343,18957
2025-03-01,TAMIL NADU,TIRUPATTUR,275,1985
2025-03-01,TAMIL NADU,TIRUPPUR,1481,16831
2025-03-01,TAMIL NADU,TIRUVALLUR,2896,33401
2025-03-01,TAMIL NADU,TIRUVANNAMALAI,972,15292
2025-03-01,TAMIL NADU,VELLORE,1267,17237
2025-03-01,TAMIL NADU,VILLUPURAM,751,6302
2025-03-01,TAMIL NADU,VILUPPURAM,57,924
2025-03-01,TAMIL NADU,VIRUDHUNAGAR,954,9015
2025-03-01,TELANGANA,ADILABAD,1388,8140
2025-03-01,TELANGANA,BHADRADRI KOTHAGUDEM,1083,7541
2025-03-01,TELANGANA,HANUMAKONDA,377,3339
2025-03-01,TELANGANA,HYDERABAD,5726,27917
2025-03-01,TELANGANA,JAGITIAL,585,2506
2025-03-01,TELANGANA,JANGAON,26,32
2025-03-01,TELANGANA,JANGOAN,191,1806
2025-03-01,TELANGANA,JAYASHANKAR BHUPALPALLY,369,4758
2025-03-01,TELANGANA,JOGULAMBA GADWAL,1940,4634
2025-03-01,TELANGANA,K.V. RANGAREDDY,6871,35518
2025-03-01,TELANGANA,KAMAREDDY,702,2202
2025-03-01,TELANGANA,KARIMNAGAR,3095,17598
2025-03-01,TELANGANA,KHAMMAM,1381,11374
2025-03-01,TELANGANA,KOMARAM BHEEM,609,4268
2025-03-01,TELANGANA,MAHABUBABAD,555,4091
2025-03-01,TELANGANA,MAHABUBNAGAR,5748,16116
2025-03-01,TELANGANA,MANCHERIAL,483,3732
2025-03-01,TELANGANA,MEDAK,2501,8887
2025-03-01,TELANGANA,MEDCHAL-MALKAJGIRI,2658,14039
2025-03-01,TELANGANA,MEDCHAL?MALKAJGIRI,87,257
2025-03-01,TELANGANA,MULUGU,292,2680
2025-03-01,TELANGANA,NAGARKURNOOL,924,3771
2025-03-01,TELANGANA,NALGONDA,2928,15589
2025-03-01,TELANGANA,NARAYANPET,387,1975
2025-03-01,TELANGANA,NIRMAL,535,2546
2025-03-01,TELANGANA,NIZAMABAD,3492,13865
2025-03-01,TELANGANA,PEDDAPALLI,116,1016
2025-03-01,TELANGANA,RAJANNA SIRCILLA,323,1869
2025-03-01,TELANGANA,RANGAREDDY,139,1291
2025-03-01,TELANGANA,SANGAREDDY,1546,5717
2025-03-01,TELANGANA,SIDDIPET,995,3196
2025-03-01,TELANGANA,SURYAPET,578,5294
2025-03-01,TELANGANA,VIKARABAD,1011,3576
2025-03-01,TELANGANA,WANAPARTHY,1151,5362
2025-03-01,TELANGANA,WARANGAL,1400,4982
2025-03-01,TELANGANA,WARANGAL RURAL,193,2456
2025-03-01,TELANGANA,WARANGAL URBAN,536,3682
2025-03-01,TELANGANA,YADADRI.,869,11043
2025-03-01,TRIPURA,DHALAI,228,3409
2025-03-01,TRIPURA,GOMATI,428,3433
2025-03-01,TRIPURA,KHOWAI,58,825
2025-03-01,TRIPURA,NORTH TRIPURA,339,3878
2025-03-01,TRIPURA,SEPAHIJALA,201,3875
2025-03-01,TRIPURA,SOUTH TRIPURA,551,9691
2025-03-01,TRIPURA,UNAKOTI,170,654
2025-03-01,TRIPURA,WEST TRIPURA,677,11859
2025-03-01,UTTAR PRADESH,AGRA,3075,31323
2025-03-01,UTTAR PRADESH,ALIGARH,3209,43493
2025-03-01,UTTAR PRADESH,ALLAHABAD,3797,47781
2025-03-01,UTTAR PRADESH,AMBEDKAR NAGAR,1731,19088
2025-03-01,UTTAR PRADESH,AMETHI,1407,20455
2025-03-01,UTTAR PRADESH,AMROHA,1126,18090
2025-03-01,UTTAR PRADESH,AURAIYA,1351,15779
2025-03-01,UTTAR PRADESH,AYODHYA,498,4660
2025-03-01,UTTAR PRADESH,AZAMGARH,3951,43297
2025-03-01,UTTAR PRADESH,BAGHPAT,1142,12118
2025-03-01,UTTAR PRADESH,BAHRAICH,1873,28463
2025-03-01,UTTAR PRADESH,BALLIA,2357,25254
2025-03-01,UTTAR PRADESH,BALRAMPUR,1246,21182
2025-03-01,UTTAR PRADESH,BANDA,773,16638
2025-03-01,UTTAR PRADESH,BARA BANKI,1517,27371
2025-03-01,UTTAR PRADESH,BAREILLY,3507,43031
2025-03-01,UTTAR PRADESH,BASTI,1761,22039
2025-03-01,UTTAR PRADESH,BHADOHI,582,5527
2025-03-01,UTTAR PRADESH,BIJNOR,2491,32448
2025-03-01,UTTAR PRADESH,BUDAUN,3400,53606
2025-03-01,UTTAR PRADESH,BULANDSHAHR,3371,34208
2025-03-01,UTTAR PRADESH,CHANDAULI,2398,25276
2025-03-01,UTTAR PRADESH,CHITRAKOOT,761,14521
2025-03-01,UTTAR PRADESH,DEORIA,2215,25099
2025-03-01,UTTAR PRADESH,ETAH,874,13275
2025-03-01,UTTAR PRADESH,ETAWAH,1007,11345
2025-03-01,UTTAR PRADESH,FAIZABAD,1317,17446
2025-03-01,UTTAR PRADESH,FARRUKHABAD,1094,16456
2025-03-01,UTTAR PRADESH,FATEHPUR,1821,32439
2025-03-01,UTTAR PRADESH,FIROZABAD,1230,19481
2025-03-01,UTTAR PRADESH,GAUTAM BUDDHA NAGAR,2558,21789
2025-03-01,UTTAR PRADESH,GHAZIABAD,4532,48594
2025-03-01,UTTAR PRADESH,GHAZIPUR,4225,38708
2025-03-01,UTTAR PRADESH,GONDA,2309,40506
2025-03-01,UTTAR PRADESH,GORAKHPUR,4752,44058
2025-03-01,UTTAR PRADESH,HAMIRPUR,514,10597
2025-03-01,UTTAR PRADESH,HAPUR,685,7609
2025-03-01,UTTAR PRADESH,HARDOI,2141,39153
2025-03-01,UTTAR PRADESH,HATHRAS,1280,16626
2025-03-01,UTTAR PRADESH,JALAUN,736,16339
2025-03-01,UTTAR PRADESH,JAUNPUR,3692,41667
2025-03-01,UTTAR PRADESH,JHANSI,1181,19456
2025-03-01,UTTAR PRADESH,KANNAUJ,1242,15118
2025-03-01,UTTAR PRADESH,KANPUR DEHAT,1569,23952
2025-03-01,UTTAR PRADESH,KANPUR NAGAR,2609,34198
2025-03-01,UTTAR PRADESH,KASGANJ,678,9513
2025-03-01,UTTAR PRADESH,KAUSHAMBI,1844,22196
2025-03-01,UTTAR PRADESH,KHERI,2781,61663
2025-03-01,UTTAR PRADESH,KUSHINAGAR,5081,51097
2025-03-01,UTTAR PRADESH,LALITPUR,1009,14542
2025-03-01,UTTAR PRADESH,LUCKNOW,3206,35781
2025-03-01,UTTAR PRADESH,MAHARAJGANJ,2613,34402
2025-03-01,UTTAR PRADESH,MAHOBA,326,6632
2025-03-01,UTTAR PRADESH,MAINPURI,1453,21141
2025-03-01,UTTAR PRADESH,MATHURA,2743,33126
2025-03-01,UTTAR PRADESH,MAU,2064,21144
2025-03-01,UTTAR PRADESH,MEERUT,2831,39033
2025-03-01,UTTAR PRADESH,MIRZAPUR,1397,19969
2025-03-01,UTTAR PRADESH,MORADABAD,2088,25403
2025-03-01,UTTAR PRADESH,MUZAFFARNAGAR,2290,25940
2025-03-01,UTTAR PRADESH,PILIBHIT,2086,30504
2025-03-01,UTTAR PRADESH,PRATAPGARH,2030,29300
2025-03-01,UTTAR PRADESH,PRAYAGRAJ,875,7858
2025-03-01,UTTAR PRADESH,RAE BARELI,2304,31162
2025-03-01,UTTAR PRADESH,RAMPUR,1831,21967
2025-03-01,UTTAR PRADESH,SAHARANPUR,2099,27065
2025-03-01,UTTAR PRADESH,SAMBHAL,1659,30002
2025-03-01,UTTAR PRADESH,SANT KABIR NAGAR,2229,27700
2025-03-01,UTTAR PRADESH,SANT RAVIDAS NAGAR,904,11113
2025-03-01,UTTAR PRADESH,SHAHJAHANPUR,1569,23283
2025-03-01,UTTAR PRADESH,SHAMLI,1257,13567
2025-03-01,UTTAR PRADESH,SHRAWASTI,1216,22076
2025-03-01,UTTAR PRADESH,SIDDHARTHNAGAR,1645,20326
2025-03-01,UTTAR PRADESH,SITAPUR,2895,52320
2025-03-01,UTTAR PRADESH,SONBHADRA,1435,21632
2025-03-01,UTTAR PRADESH,SULTANPUR,1453,17113
2025-03-01,UTTAR PRADESH,UNNAO,1779,33548
2025-03-01,UTTAR PRADESH,VARANASI,4331,41140
2025-03-01,UTTARAKHAND,ALMORA,458,3786
2025-03-01,UTTARAKHAND,BAGESHWAR,271,2070
2025-03-01,UTTARAKHAND,CHAMOLI,338,4127
2025-03-01,UTTARAKHAND,CHAMPAWAT,338,2926
2025-03-01,UTTARAKHAND,DEHRADUN,1561,14983
2025-03-01,UTTARAKHAND,HARIDWAR,1765,15728
2025-03-01,UTTARAKHAND,NAINITAL,720,5685
2025-03-01,UTTARAKHAND,PAURI GARHWAL,214,2593
2025-03-01,UTTARAKHAND,PITHORAGARH,340,3760
2025-03-01,UTTARAKHAND,RUDRAPRAYAG,302,2870
2025-03-01,UTTARAKHAND,TEHRI GARHWAL,704,6122
2025-03-01,UTTARAKHAND,UDHAM SINGH NAGAR,2908,23187
2025-03-01,UTTARAKHAND,UTTARKASHI,189,2004
2025-03-01,WEST BENGAL,ALIPURDUAR,207,1965
2025-03-01,WEST BENGAL,BANKURA,1471,19145
2025-03-01,WEST BENGAL,BARDDHAMAN,983,18621
2025-03-01,WEST BENGAL,BIRBHUM,1816,22615
2025-03-01,WEST BENGAL,COOCH BEHAR,1117,14568
2025-03-01,WEST BENGAL,DAKSHIN DINAJPUR,778,12070
2025-03-01,WEST BENGAL,DARJEELING,548,9625
2025-03-01,WEST BENGAL,HOOGHLY,1658,30729
2025-03-01,WEST BENGAL,HOWRAH,1183,21714
2025-03-01,WEST BENGAL,JALPAIGURI,883,19730
2025-03-01,WEST BENGAL,JHARGRAM,243,1940
2025-03-01,WEST BENGAL,KALIMPONG,46,312
2025-03-01,WEST BENGAL,KOLKATA,701,19799
2025-03-01,WEST BENGAL,MALDA,2616,29728
2025-03-01,WEST BENGAL,MURSHIDABAD,3555,44606
2025-03-01,WEST BENGAL,NADIA,1540,30006
2025-03-01,WEST BENGAL,NORTH 24 PARGANAS,3445,59814
2025-03-01,WEST BENGAL,PASCHIM BARDHAMAN,428,4171
2025-03-01,WEST BENGAL,PASCHIM MEDINIPUR,2036,27216
2025-03-01,WEST BENGAL,PURBA BARDHAMAN,998,8127
2025-03-01,WEST BENGAL,PURBA MEDINIPUR,2240,22512
2025-03-01,WEST BENGAL,PURULIYA,1466,18944
2025-03-01,WEST BENGAL,SOUTH 24 PARGANAS,4037,63176
2025-03-01,WEST BENGAL,SOUTH TWENTY FOUR PARGANAS,12,943
2025-03-01,WEST BENGAL,UTTAR DINAJPUR,1488,22897
2025-04-01,ANDHRA PRADESH,ANANTHAPURAMU,440,1864
2025-04-01,ANDHRA PRADESH,ANNAMAYYA,314,1706
2025-04-01,ANDHRA PRADESH,CHITTOOR,225,1103
2025-04-01,ANDHRA PRADESH,EAST GODAVARI,380,3330
2025-04-01,ANDHRA PRADESH,GUNTUR,768,6552
2025-04-01,ANDHRA PRADESH,KRISHNA,126,970
2025-04-01,ANDHRA PRADESH,KURNOOL,1814,10590
2025-04-01,ANDHRA PRADESH,NANDYAL,84,474
2025-04-01,ANDHRA PRADESH,SRI SATHYA SAI,138,388
2025-04-01,ANDHRA PRADESH,SRIKAKULAM,596,2583
2025-04-01,ANDHRA PRADESH,VISAKHAPATNAM,1034,7788
2025-04-01,ANDHRA PRADESH,WEST GODAVARI,434,2982
2025-04-01,ANDHRA PRADESH,Y. S. R,346,1852
2025-04-01,ASSAM,BONGAIGAON,348,4007
2025-04-01,BIHAR,BHAGALPUR,930,4372
2025-04-01,BIHAR,KATIHAR,1274,8724
2025-04-01,CHANDIGARH,CHANDIGARH,3917,10968
2025-04-01,CHHATTISGARH,BALOD,230,1209
2025-04-01,CHHATTISGARH,BALODA BAZAR,126,3568
2025-04-01,CHHATTISGARH,BASTAR,400,3246
2025-04-01,CHHATTISGARH,BEMETARA,270,3214
2025-04-01,CHHATTISGARH,BILASPUR,416,5016
2025-04-01,CHHATTISGARH,DURG,1119,4996
2025-04-01,CHHATTISGARH,JANJGIR-CHAMPA,280,3518
2025-04-01,CHHATTISGARH,JASHPUR,160,707
2025-04-01,CHHATTISGARH,KORBA,250,3620
2025-04-01,CHHATTISGARH,KORIYA,153,756
2025-04-01,CHHATTISGARH,MAHASAMUND,235,3724
2025-04-01,CHHATTISGARH,RAIGARH,334,2756
2025-04-01,CHHATTISGARH,RAIPUR,933,9415
2025-04-01,CHHATTISGARH,RAJNANDGAON,510,5232
2025-04-01,CHHATTISGARH,SURGUJA,833,7328
2025-04-01,DADRA AND NAGAR HAVELI,DADRA AND NAGAR HAVELI,156,966
2025-04-01,DELHI,CENTRAL DELHI,1317,12202
2025-04-01,DELHI,EAST DELHI,6792,32844
2025-04-01,DELHI,NORTH DELHI,2209,16742
2025-04-01,DELHI,NORTH EAST DELHI,7128,25034
2025-04-01,DELHI,NORTH WEST DELHI,9362,53618
2025-04-01,DELHI,SHAHDARA,1027,3864
2025-04-01,DELHI,SOUTH DELHI,6371,48988
2025-04-01,DELHI,SOUTH WEST DELHI,4873,32293
2025-04-01,DELHI,WEST DELHI,6499,41588
2025-04-01,GUJARAT,AHMEDABAD,2269,19402
2025-04-01,GUJARAT,GANDHINAGAR,512,4636
2025-04-01,GUJARAT,KACHCHH,818,4824
2025-04-01,GUJARAT,MAHESANA,310,1636
2025-04-01,GUJARAT,MORBI,352,2174
2025-04-01,GUJARAT,NARMADA,82,370
2025-04-01,GUJARAT,RAJKOT,584,8057
2025-04-01,GUJARAT,SURAT,2286,23666
2025-04-01,GUJARAT,VALSAD,168,464
2025-04-01,HARYANA,AMBALA,470,2668
2025-04-01,HARYANA,BHIWANI,439,2407
2025-04-01,HARYANA,FARIDABAD,3062,16457
2025-04-01,HARYANA,FATEHABAD,171,1188
2025-04-01,HARYANA,GURGAON,2353,15690
2025-04-01,HARYANA,HISAR,664,4564
2025-04-01,HARYANA,JHAJJAR,469,2115
2025-04-01,HARYANA,JIND,634,3782
2025-04-01,HARYANA,KAITHAL,1160,6602
2025-04-01,HARYANA,KARNAL,320,2094
2025-04-01,HARYANA,KURUKSHETRA,432,2834
2025-04-01,HARYANA,MAHENDRAGARH,347,2148
2025-04-01,HARYANA,MEWAT,225,2072
2025-04-01,HARYANA,PALWAL,160,1302
2025-04-01,HARYANA,PANCHKULA,792,2424
2025-04-01,HARYANA,PANIPAT,2078,12268
2025-04-01,HARYANA,REWARI,1084,5710
2025-04-01,HARYANA,ROHTAK,617,2777
2025-04-01,HARYANA,SIRSA,624,4337
2025-04-01,HARYANA,SONIPAT,1942,10449
2025-04-01,HARYANA,YAMUNA NAGAR,706,3956
2025-04-01,HIMACHAL PRADESH,BILASPUR,58,392
2025-04-01,HIMACHAL PRADESH,HAMIRPUR,28,348
2025-04-01,HIMACHAL PRADESH,SIRMAUR,130,253
2025-04-01,HIMACHAL PRADESH,UNA,108,541
2025-04-01,JAMMU AND KASHMIR,ANANTNAG,571,3034
2025-04-01,JAMMU AND KASHMIR,BANDIPORE,380,2828
2025-04-01,JAMMU AND KASHMIR,BARAMULA,750,5230
2025-04-01,JAMMU AND KASHMIR,BUDGAM,1209,2512
2025-04-01,JAMMU AND KASHMIR,DODA,124,958
2025-04-01,JAMMU AND KASHMIR,GANDERBAL,160,928
2025-04-01,JAMMU AND KASHMIR,JAMMU,154,1214
2025-04-01,JAMMU AND KASHMIR,KATHUA,312,2136
2025-04-01,JAMMU AND KASHMIR,KISHTWAR,178,632
2025-04-01,JAMMU AND KASHMIR,KULGAM,523,2358
2025-04-01,JAMMU AND KASHMIR,KUPWARA,1782,8166
2025-04-01,JAMMU AND KASHMIR,PULWAMA,244,1343
2025-04-01,JAMMU AND KASHMIR,PUNCH,670,3193
2025-04-01,JAMMU AND KASHMIR,RAJOURI,166,852
2025-04-01,JAMMU AND KASHMIR,RAMBAN,288,962
2025-04-01,JAMMU AND KASHMIR,SAMBA,52,258
2025-04-01,JAMMU AND KASHMIR,SRINAGAR,138,1214
2025-04-01,JAMMU AND KASHMIR,UDHAMPUR,214,1980
2025-04-01,JHARKHAND,RANCHI,606,5520
2025-04-01,KARNATAKA,BAGALKOT,567,1485
2025-04-01,KARNATAKA,BALLARI,116,557
2025-04-01,KARNATAKA,BANGALORE RURAL,692,5336
2025-04-01,KARNATAKA,BELAGAVI,165,694
2025-04-01,KARNATAKA,BENGALURU,2886,20115
2025-04-01,KARNATAKA,CHIKKABALLAPUR,614,4058
2025-04-01,KARNATAKA,CHITRADURGA,219,1323
2025-04-01,KARNATAKA,DAKSHINA KANNADA,212,648
2025-04-01,KARNATAKA,DAVANGERE,198,1020
2025-04-01,KARNATAKA,DHARWAD,1240,4056
2025-04-01,KARNATAKA,HASSAN,228,1326
2025-04-01,KARNATAKA,HAVERI,437,1881
2025-04-01,KARNATAKA,KALABURAGI,597,2029
2025-04-01,KARNATAKA,KOLAR,382,2226
2025-04-01,KARNATAKA,KOPPAL,388,1880
2025-04-01,KARNATAKA,MANDYA,28,282
2025-04-01,KARNATAKA,MYSURU,507,3128
2025-04-01,KARNATAKA,RAICHUR,124,1066
2025-04-01,KARNATAKA,RAMANAGAR,96,694
2025-04-01,KARNATAKA,SHIVAMOGGA,118,584
2025-04-01,KARNATAKA,TUMAKURU,331,1465
2025-04-01,KARNATAKA,YADGIR,374,866
2025-04-01,MADHYA PRADESH,ANUPPUR,695,3094
2025-04-01,MADHYA PRADESH,ASHOK NAGAR,744,4620
2025-04-01,MADHYA PRADESH,BALAGHAT,1622,5319
2025-04-01,MADHYA PRADESH,BARWANI,1344,9018
2025-04-01,MADHYA PRADESH,BETUL,726,2602
2025-04-01,MADHYA PRADESH,BHOPAL,1269,9365
2025-04-01,MADHYA PRADESH,CHHATARPUR,510,2342
2025-04-01,MADHYA PRADESH,CHHINDWARA,2353,6995
2025-04-01,MADHYA PRADESH,DAMOH,540,3880
2025-04-01,MADHYA PRADESH,DEWAS,236,2462
2025-04-01,MADHYA PRADESH,DHAR,758,3372
2025-04-01,MADHYA PRADESH,DINDORI,1277,5845
2025-04-01,MADHYA PRADESH,GUNA,452,3358
2025-04-01,MADHYA PRADESH,GWALIOR,241,1547
2025-04-01,MADHYA PRADESH,INDORE,2010,14843
2025-04-01,MADHYA PRADESH,JABALPUR,304,2764
2025-04-01,MADHYA PRADESH,KATNI,766,5004
2025-04-01,MADHYA PRADESH,KHARGONE,338,1622
2025-04-01,MADHYA PRADESH,MANDLA,1959,6138
